session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned
S41,U413,0,5,3,-1.2839439143550928,1.2681993091198833,9,1,-1.1873614677923237,0.5332852602155559,1,4.718498871295094,0,2,3,2,24,1,2,0
S42,U82,0,6,1,0.5619272475840968,1.450866772503773,3,0,0.6220343513601142,0.2608350308271788,0,0.0,1,2,2,1,12,1,2,0
S43,U358,0,5,2,-0.585744371404089,0.17219452881654637,1,0,-0.03242796620566117,0.04455501141216422,0,4.844187086458591,0,0,1,0,25,0,2,0
S44,U217,1,2,3,-0.6415611651603403,0.7201969189682149,6,0,1.468985585857,0.5037594228015753,1,5.049856007249537,0,0,2,1,11,0,4,0
S45,U175,0,2,0,0.6618099311479151,-0.19314039795123264,9,0,1.007012185222335,0.6107019978928004,0,0.0,1,2,2,3,26,0,4,0
S46,U143,1,4,3,-1.5160242673416118,0.9028643823521044,9,0,0.4680432178152259,0.5765863956865012,0,4.204692619390966,0,1,3,2,27,0,6,0
S47,U80,0,1,2,-0.2087362030504614,0.35486199220043585,1,0,-1.0333703342474354,-0.281851270649861,0,5.58724865840025,0,1,0,3,28,0,8,1
S48,U111,0,0,1,0.48946333990054247,-0.010472934567343143,0,0,-1.1488636844061015,-2.8048422010665983,0,5.564520407322694,0,0,3,1,0,1,0,1
S49,U491,0,0,1,1.6763046387176765,1.6335342358876623,4,1,1.1225055353810014,0.2684134680111836,0,0.0,1,2,3,2,14,0,5,0
S50,U391,0,1,1,-1.6012183209695743,1.6335342358876623,0,0,-1.4568459514958783,-2.8048422010665983,0,0.0,1,1,3,4,19,1,0,1
S51,U173,1,5,0,0.0811194276837562,-0.7411427881029011,0,0,-0.49440136684032615,-2.8048422010665983,1,4.709530201312334,0,2,3,3,5,0,1,1
S52,U53,1,1,3,-0.9823373796721908,-0.7411427881029011,0,0,1.0840077519947793,-2.8048422010665983,0,4.382026634673881,0,2,4,0,3,1,8,1
S53,U48,1,3,3,0.6745400770923233,-0.3758078613351222,5,0,-1.0718681176336575,0.4659155923393844,1,0.0,1,0,1,4,6,1,2,0
S54,U195,1,1,1,1.3100681323170098,-1.6544801050223488,8,0,-0.417405800067882,0.6583979270534868,0,0.0,1,2,4,4,29,0,0,0
S55,U50,0,3,0,0.05174216781204495,1.2681993091198833,9,0,-0.10942353297810534,0.6595140041408696,0,4.867534450455582,0,0,2,2,0,1,8,0
S56,U184,1,5,1,0.6099101053745586,1.2681993091198833,0,0,0.16006095072544924,-2.8048422010665983,1,5.267858159063328,0,1,1,2,10,0,1,1
S57,U434,0,2,2,1.0926764092663466,0.9028643823521044,4,1,-1.6493348684269886,0.26731303325129957,1,5.0689042022202315,0,0,1,2,4,0,5,0
S58,U177,0,6,3,0.9781050957666728,-0.5584753247190116,8,1,0.506541001201448,0.5664762021175057,0,4.0943445622221,0,0,4,2,22,0,1,0
S59,U310,0,4,0,-1.3730549359659503,1.6335342358876623,8,0,-0.6868902837714366,0.6946691461613045,0,0.0,1,2,3,2,18,0,8,0
S60,U136,0,0,1,-1.169372600855419,-1.2891451782545698,0,1,0.006069817180560911,-2.8048422010665983,1,0.0,1,1,1,2,30,1,8,1
S61,U414,0,2,0,-0.3399546304774383,0.17219452881654637,7,1,0.6990299181325584,0.5860042325450986,1,0.0,1,0,3,2,10,1,3,0
S62,U23,0,1,2,0.4924010658877136,1.6335342358876623,0,0,0.9300166184498909,-2.8048422010665983,1,4.804021044733257,0,2,2,4,18,0,1,1
S63,U374,1,1,2,-0.1617325872557234,-0.19314039795123264,7,1,0.044567600566782994,0.5571286150007249,0,4.564348191467836,0,0,4,0,19,1,6,0
S64,U236,0,0,3,-0.06870459766197114,-0.010472934567343143,0,1,-1.2258592511785458,-2.8048422010665983,0,4.110873864173311,0,0,1,1,16,1,2,1
S65,U275,0,5,0,-1.5287544132860198,-1.4718126416384592,4,0,-1.4953437348821004,0.3000107927292603,0,5.1647859739235145,0,0,3,2,10,0,0,0
S66,U64,0,4,1,0.2955734247472483,-1.6544801050223488,7,0,1.0840077519947793,0.23077148387242907,1,4.174387269895637,0,1,4,2,8,0,8,0
S67,U499,0,6,1,0.5942422334429792,1.085531845735994,5,0,1.2764966689258896,0.4095424981606719,0,4.276666119016055,0,2,4,0,14,0,4,0
S68,U473,1,3,1,-1.219313942637328,1.450866772503773,8,0,-0.5713969336127703,0.5048161465967985,0,0.0,1,1,1,3,11,1,8,0
S69,U194,0,3,3,-0.4055638441909267,1.2681993091198833,0,1,1.3534922356983339,-2.8048422010665983,1,0.0,1,2,2,2,21,0,0,1
S70,U41,1,5,2,-0.3203697905629641,-0.7411427881029011,8,0,0.19855873411167133,0.5550458586492513,0,0.0,1,1,1,3,18,0,1,0
S71,U283,1,0,1,-0.41241853816099266,0.7201969189682149,0,1,-0.6483925003852145,-2.8048422010665983,1,5.634789603169249,0,0,3,1,31,1,7,1
S72,U151,0,5,3,-1.0596974973343638,0.9028643823521044,9,1,-1.1873614677923237,0.5268835946969052,0,0.0,1,2,2,4,21,1,1,0
S73,U425,0,6,3,0.22115103307224646,0.7201969189682149,9,0,1.6999722861743325,0.6951933118848448,0,4.30406509320417,0,1,0,2,32,0,5,0
S74,U322,1,3,3,1.3619679580903663,-1.2891451782545698,2,0,1.1610033187672235,0.052064764974448445,0,0.0,1,1,1,1,22,1,6,0
S75,U317,1,6,3,-0.2655322388024365,1.6335342358876623,0,0,-0.8023836339301028,-2.8048422010665983,0,5.583496308781699,0,0,2,2,29,1,2,1
S76,U454,1,1,3,-1.310383448239633,0.35486199220043585,2,0,0.5835365679738922,0.09419555411469485,0,0.0,1,0,0,0,29,0,7,0
S77,U442,1,5,3,0.2015661931577723,-1.4718126416384592,1,0,-0.18641909975054952,-0.09106321515083561,0,0.0,1,1,2,4,33,1,8,0
S78,U186,0,3,2,-0.04911975774749698,-1.2891451782545698,1,0,0.8915188350636688,-0.6242896726945227,0,5.666426688112432,0,2,0,4,30,0,6,1
S79,U296,0,2,2,1.4814354815686588,1.450866772503773,8,0,-1.6108370850407665,0.5297638818674246,1,0.0,1,1,2,3,24,0,3,0
S80,U99,0,3,1,1.2767739044624038,-1.6544801050223488,7,1,0.42954543442900384,0.5369482064367145,0,5.293304824724492,0,1,1,2,6,0,7,0
S81,U361,1,2,0,0.6578929631650202,-0.7411427881029011,0,0,-0.5713969336127703,-2.8048422010665983,0,5.666426688112432,0,1,2,1,17,0,3,1
S82,U36,1,5,2,-0.9647110237491641,-0.9238102514867906,3,0,-1.6493348684269886,0.13806461204330872,0,5.181783550292085,0,2,4,4,1,0,4,0
S83,U24,0,6,0,0.3748920264008686,-1.6544801050223488,0,0,0.8145232682912247,-2.8048422010665983,0,4.709530201312334,0,1,2,4,33,0,2,1
S84,U339,0,4,1,1.6195086029657015,1.6335342358876623,0,1,1.6999722861743325,-2.8048422010665983,1,5.5134287461649825,0,1,0,4,14,1,8,1
S85,U117,0,6,2,0.06251382976500575,-1.6544801050223488,3,0,0.16006095072544924,-0.12113143520085055,0,4.90527477843843,0,1,2,0,14,1,3,0
S86,U396,0,6,2,-1.5228789613116775,1.085531845735994,1,0,-1.1103659010198794,-0.19558381734195843,0,5.476463551931511,0,2,2,2,34,0,7,1
S87,U149,1,4,1,-0.2204871069991459,0.35486199220043585,2,1,0.5450387845876701,0.08529012201666653,1,0.0,1,0,1,1,5,0,6,0
S88,U41,1,0,1,-0.10101958352085351,-0.3758078613351222,8,0,1.0840077519947793,0.5360228080755985,0,4.709530201312334,0,0,3,0,13,1,0,0
S89,U438,1,6,0,0.8527621203140382,1.085531845735994,1,0,0.7760254849050026,0.07931190000414888,0,4.663439094112067,0,1,1,1,17,0,0,0
S90,U120,0,4,0,0.4414804821100808,-1.6544801050223488,3,0,1.6229767194018885,-0.05775068643783436,1,0.0,1,0,2,1,35,0,2,0
S91,U444,0,5,1,-1.7050179725162873,-1.1064777148706801,0,1,1.1225055353810014,-2.8048422010665983,1,0.0,1,1,0,1,21,0,5,1
S92,U52,1,4,2,-1.5757580290807578,-0.010472934567343143,1,0,-0.8408814173163249,-0.06396818668389169,0,5.093750200806762,0,0,0,3,5,1,8,0
S93,U195,1,3,3,0.19569074118343005,0.17219452881654637,4,0,1.5844789360156664,0.33592998131005064,0,5.602118820879701,0,2,1,4,36,1,5,1
S94,U143,0,2,0,1.71155735056373,1.2681993091198833,9,0,-0.5328991502265482,0.5947032038023716,1,5.170483995038151,0,0,2,3,29,1,1,0
S95,U233,1,4,1,1.5705465031795163,-0.5584753247190116,0,1,1.5844789360156664,-2.8048422010665983,0,5.438079308923196,0,0,4,1,21,0,8,1
S96,U326,0,6,2,-1.5121072993587168,0.35486199220043585,6,0,-1.0333703342474354,0.5675658517572962,1,4.882801922586371,0,2,4,2,0,1,1,0
S97,U428,0,0,2,-1.0714484012830483,-0.5584753247190116,3,0,0.7760254849050026,0.2901825245193073,1,5.147494476813453,0,0,0,0,15,0,7,0
S98,U187,0,5,0,-0.23909270491789633,0.35486199220043585,5,1,0.5450387845876701,0.5659219032291974,0,5.6937321388027,0,1,3,0,23,0,5,1
S99,U84,0,4,0,0.5041519698363981,0.9028643823521044,7,0,0.7760254849050026,0.46888285745906194,0,0.0,1,2,4,4,13,1,1,0
S100,U190,0,6,3,0.2985111507344194,-1.4718126416384592,5,1,-1.1873614677923237,0.3086573836697244,0,4.477336814478207,0,2,0,1,13,1,5,0
S101,U182,0,0,0,0.8204471344551558,0.7201969189682149,1,1,1.5074833692432221,-0.6405046237836796,0,0.0,1,2,4,1,10,0,4,0
S102,U108,1,4,3,-0.7962814004846862,0.5375294555843254,0,1,-0.417405800067882,-2.8048422010665983,0,5.564520407322694,0,2,1,2,3,0,5,1
S103,U344,0,5,1,0.42385412618705404,-1.1064777148706801,7,0,0.8915188350636688,0.5602953188104985,1,0.0,1,2,2,4,4,1,8,0
S104,U137,0,5,0,1.3874282499791828,0.7201969189682149,7,0,-0.7253880671576587,0.5359871653410443,0,5.641907070938114,0,2,4,3,13,1,7,1
S105,U360,1,2,3,-1.3319267721455545,0.7201969189682149,8,1,1.6229767194018885,0.5779276758445622,0,5.583496308781699,0,1,0,3,31,1,7,1
S106,U480,0,5,0,-1.1429330669708788,1.085531845735994,5,1,-1.4953437348821004,0.4883626561593925,1,5.541263545158426,0,0,1,2,28,0,0,0
S107,U350,0,0,1,0.6383081232505461,-0.5584753247190116,0,0,-1.5338415182683225,-2.8048422010665983,0,5.424950017481403,0,1,0,1,0,1,2,1
S108,U332,1,6,1,-0.3184113065715167,1.6335342358876623,8,1,-0.49440136684032615,0.6504044972373734,0,5.402677381872279,0,2,4,3,29,1,4,1
S109,U37,0,5,3,1.584255891119648,-1.4718126416384592,2,0,0.4680432178152259,0.20018824521956896,0,0.0,1,0,3,3,33,1,5,0
S110,U312,0,5,2,1.064278391390359,-0.010472934567343143,5,0,0.12156316733922716,0.3670004923775834,0,4.867534450455582,0,2,4,2,36,0,0,0
S111,U326,0,6,1,1.1778704628943093,1.450866772503773,9,0,-1.1103659010198794,0.5955116102987089,1,5.438079308923196,0,2,0,2,12,0,0,0
S112,U88,0,6,1,-0.592599065374155,1.2681993091198833,9,1,-0.14792131636432743,0.6042937162301809,0,0.0,1,0,4,1,37,0,6,0
S113,U274,1,0,1,-0.019742497875785737,-0.9238102514867906,8,0,1.007012185222335,0.5568941047809172,0,4.406719247264253,0,1,3,2,20,0,8,0
S114,U374,1,5,1,-0.4466920080113225,0.35486199220043585,2,0,-0.22491688313677158,0.0472777238881951,0,4.709530201312334,0,2,2,2,21,0,3,0
S115,U126,1,0,2,-1.6550766307343783,-0.7411427881029011,4,1,0.006069817180560911,0.3613502426253593,1,5.0106352940962555,0,0,0,4,34,1,0,0
S116,U84,1,5,1,-1.2555458964791053,-0.19314039795123264,4,0,0.968514401836113,0.2670767604109815,1,0.0,1,0,2,0,37,0,2,0
S117,U237,1,4,2,1.6263632969357675,-1.6544801050223488,9,0,0.9300166184498909,0.5880892004849932,0,5.662960480135946,0,0,0,3,32,1,4,1
S118,U195,0,3,0,-1.1781857788169323,0.9028643823521044,6,0,0.8530210516774467,0.44939074404916357,1,4.7535901911063645,0,2,2,4,8,0,4,0
S119,U139,1,5,2,1.600903005046951,-0.7411427881029011,3,0,-1.7263304351994329,0.17250539440061166,0,0.0,1,2,1,4,11,0,0,0
S120,U474,0,2,3,-0.9970260096080464,1.6335342358876623,3,0,1.2764966689258896,0.10344798709842168,0,5.497168225293202,0,2,1,2,18,1,0,1
S121,U328,1,3,0,-0.29001328869552917,1.450866772503773,6,1,1.6614745027881104,0.4895297176813793,1,0.0,1,2,2,4,25,0,5,0
S122,U353,1,3,2,-1.628637096849838,-0.7411427881029011,8,0,0.23705651749789342,0.5634984589408272,0,0.0,1,2,1,1,13,0,8,0
S123,U286,0,2,2,-0.6660422150534331,0.5375294555843254,3,1,-0.417405800067882,0.20181577219232655,0,5.652489180268651,0,2,4,4,22,0,1,1
S124,U113,0,2,2,0.776381244647589,-1.6544801050223488,3,0,0.8915188350636688,0.14592603759199468,0,4.882801922586371,0,1,0,1,30,1,3,0
S125,U351,0,2,2,0.531570745716662,0.5375294555843254,5,0,-1.5723393016545444,0.3390345479277403,0,5.5093883366279774,0,2,0,0,19,1,1,1
S126,U167,0,0,2,-1.3221343521883175,-0.5584753247190116,5,0,-1.1103659010198794,0.30395556945881275,0,5.53338948872752,0,2,4,3,5,1,8,1
S127,U432,1,3,2,1.7242874965081383,0.9028643823521044,6,0,0.2755543008841155,0.33865201515440296,0,0.0,1,0,2,3,6,1,6,0
S128,U394,1,5,3,-0.6601667630790908,0.35486199220043585,0,0,0.23705651749789342,-2.8048422010665983,0,5.564520407322694,0,2,3,1,3,0,5,1
S129,U398,0,4,3,0.8615752982755516,-1.6544801050223488,2,0,-1.2258592511785458,-0.31945722942652643,0,5.170483995038151,0,0,4,2,10,1,0,0
S130,U29,0,0,3,-0.5730142254596808,0.9028643823521044,8,0,-0.6483925003852145,0.6059506780903055,0,5.049856007249537,0,2,0,0,4,1,5,0
S131,U118,0,6,2,0.2407358729867206,-1.1064777148706801,5,0,-1.4568459514958783,0.5386677090727207,0,4.912654885736052,0,1,4,3,23,1,8,0
S132,U421,0,3,0,0.5394046816824516,0.5375294555843254,5,0,-1.7263304351994329,0.4744842933591649,1,5.616771097666572,0,2,0,0,26,1,3,0
S133,U17,0,5,3,-0.9226036179330446,-0.9238102514867906,4,0,-0.6483925003852145,0.30952741625423313,0,4.330733340286331,0,2,1,4,36,1,8,0
S134,U413,0,1,1,1.3590302321031953,-1.4718126416384592,2,1,-0.3789080166816599,0.03226106617569664,1,5.43372200355424,0,2,3,1,2,0,4,0
S135,U162,1,5,1,1.5901313430939903,-1.6544801050223488,4,0,0.19855873411167133,0.35203571947762025,1,0.0,1,1,0,0,17,1,5,0
S136,U206,0,0,2,-1.078303095253114,1.085531845735994,0,0,-0.34041023329543785,-2.8048422010665983,0,0.0,1,1,3,4,7,1,7,1
S137,U138,0,2,0,1.2062684807702968,-0.7411427881029011,2,1,0.8915188350636688,0.24519225104942677,0,5.4680601411351315,0,1,3,4,10,1,5,1
S138,U34,1,1,3,-1.1781857788169323,1.085531845735994,3,1,0.2755543008841155,0.2167169143058438,0,5.476463551931511,0,0,2,2,18,1,8,1
S139,U109,0,0,2,1.1768912208985856,0.7201969189682149,4,0,0.23705651749789342,0.42412978680126284,0,0.0,1,2,0,4,2,1,0,0
S140,U468,1,5,0,1.151430929009769,-1.2891451782545698,9,0,1.6229767194018885,0.693864594044479,0,5.5053315359323625,0,1,2,4,14,1,2,1
S141,U483,1,4,1,-0.4809654778616522,0.9028643823521044,8,0,1.430487802470778,0.6127972466956514,0,0.0,1,0,1,0,10,0,1,0
S142,U291,0,0,3,0.04978368382059754,-1.2891451782545698,3,0,-1.30285481795099,0.2876339473102448,0,5.356586274672012,0,1,4,1,29,0,7,1
S143,U449,0,4,2,1.1289083631081238,-1.4718126416384592,2,1,0.23705651749789342,-0.590044381515565,1,5.3706380281276624,0,0,1,3,23,1,0,0
S144,U368,0,1,2,-1.129223679030747,-1.6544801050223488,9,1,-1.7263304351994329,0.6566045266868646,1,0.0,1,1,4,2,18,1,6,0
S145,U162,0,6,0,0.6843324970495603,-0.19314039795123264,0,0,-1.4953437348821004,-2.8048422010665983,0,5.351858133476067,0,0,4,1,36,1,4,1
S146,U109,0,3,2,-1.7020802465291163,-0.19314039795123264,9,1,-1.1103659010198794,0.6793850741998978,0,0.0,1,1,3,2,7,1,4,0
S147,U336,1,3,2,0.2603207129011948,-0.5584753247190116,5,0,-0.10942353297810534,0.3598853967110597,0,4.3694478524670215,0,1,4,3,20,1,7,0
S148,U256,0,0,3,-1.4484565696366758,-1.2891451782545698,6,0,0.968514401836113,0.4314373200184592,0,0.0,1,2,3,2,11,0,3,0
S149,U203,0,1,1,-0.2841378367211869,1.450866772503773,9,1,-1.1103659010198794,0.5890507030205929,1,5.700443573390687,0,0,2,3,4,0,2,0
S150,U453,0,4,1,1.141638509052532,0.17219452881654637,7,0,0.506541001201448,0.543513140130468,1,5.37989735354046,0,2,1,0,1,1,2,0
S151,U469,1,1,0,-1.4318094557093728,-0.5584753247190116,0,1,-1.6493348684269886,-2.8048422010665983,0,5.58724865840025,0,0,2,0,22,0,4,1
S152,U330,0,2,1,-0.6572290370919197,-0.19314039795123264,3,1,-0.6483925003852145,0.31851352752814666,0,5.049856007249537,0,1,3,3,24,1,0,0
S153,U235,0,0,0,-0.7169627988310658,-1.6544801050223488,4,0,-0.917876984088769,0.3492340065903891,0,4.882801922586371,0,2,0,1,26,1,2,0
S154,U74,0,2,3,-0.9265205859159394,0.7201969189682149,1,0,-0.30191244990921573,0.025982890907606856,1,5.6131281063880705,0,1,2,1,33,0,8,0
S155,U136,1,6,0,1.4158262678551703,-0.7411427881029011,0,0,0.3140520842703376,-2.8048422010665983,0,4.762173934797756,0,1,0,1,20,1,8,1
S156,U72,0,1,1,1.4422658017397105,-0.5584753247190116,7,0,0.16006095072544924,0.4489763400308171,0,0.0,1,0,2,3,1,0,6,0
S157,U127,1,1,2,-1.645284210777141,-0.010472934567343143,5,0,0.8915188350636688,0.46119328862769443,1,4.897839799950911,0,1,1,1,19,0,4,0
S158,U382,1,1,3,0.1545625773630343,-0.5584753247190116,4,0,-0.6098947169989924,0.33409229923869593,1,4.61512051684126,0,2,0,4,0,0,3,0
S159,U288,0,1,1,1.6929517526449798,-1.4718126416384592,8,1,-0.879379200702547,0.35925566303559053,1,0.0,1,2,0,2,1,1,2,0
S160,U276,1,6,3,1.353154780128853,-1.1064777148706801,1,0,1.5074833692432221,-0.016608971873091054,0,0.0,1,0,0,1,13,0,4,0
S161,U135,0,4,0,1.513750467427541,1.2681993091198833,9,0,1.6999722861743325,0.6451368499747281,0,0.0,1,1,0,1,35,0,0,0
S162,U383,1,5,1,0.3239714426232358,-1.6544801050223488,7,0,0.044567600566782994,0.6025846879075089,0,0.0,1,2,0,0,6,0,5,0
S163,U300,1,6,2,-1.1213897430649573,-0.010472934567343143,9,1,-0.9563747674749912,0.5685548844381655,1,5.2832037287379885,0,1,3,0,6,0,5,0
S164,U220,0,4,2,1.1876628828515463,1.6335342358876623,8,0,-0.9948725508612133,0.5174158965282054,1,0.0,1,2,0,2,30,1,7,0
S165,U460,0,3,2,0.5354877136995567,0.9028643823521044,0,0,-0.879379200702547,-2.8048422010665983,1,5.659482215759621,0,0,4,2,17,0,3,1
S166,U299,1,0,2,-1.5542147051748363,-0.010472934567343143,6,1,0.8530210516774467,0.40894678472075546,0,5.332718793265369,0,1,1,4,24,1,0,1
S167,U205,0,4,3,-0.5612633215109963,1.6335342358876623,7,0,-0.9563747674749912,0.4495517644792705,1,5.645446897643238,0,1,1,2,29,0,7,0
S168,U186,0,0,1,0.9222883020104214,0.35486199220043585,2,0,-0.9563747674749912,0.2621965244970761,0,0.0,1,0,4,2,10,1,6,0
S169,U113,0,3,2,-0.9020395360228467,1.085531845735994,3,1,-1.7263304351994329,0.2357765069058145,0,4.770684624465665,0,2,3,3,21,0,3,0
S170,U71,0,4,2,-1.364241758004437,-0.19314039795123264,2,0,-1.1873614677923237,-0.0016640935396018779,0,4.543294782270004,0,0,4,4,13,1,2,0
S171,U261,1,1,2,0.054679893799216076,0.9028643823521044,6,1,-1.1103659010198794,0.453688959689341,0,0.0,1,2,1,1,21,0,6,0
S172,U253,0,6,0,0.3318053785890255,1.2681993091198833,8,0,0.19855873411167133,0.5944183054493379,0,5.318119993844216,0,0,3,2,15,1,8,1
S173,U47,0,3,1,-1.0508843193728503,0.7201969189682149,2,0,0.6605321347463363,0.20983824208897686,1,0.0,1,1,3,1,21,1,2,0
S174,U387,0,4,3,1.691972510649256,1.450866772503773,5,1,-1.2258592511785458,0.3474050614271264,1,0.0,1,2,3,1,14,1,3,0
S175,U25,1,5,0,0.016489455965991464,-1.4718126416384592,7,0,0.506541001201448,0.49001991272407036,0,0.0,1,2,3,2,34,1,7,0
S176,U441,0,5,0,-0.3898959722593474,-1.1064777148706801,5,1,1.430487802470778,0.3920996694975517,0,4.394449154672439,0,2,2,4,10,0,1,0
