session_id,user_id,return_user,day_of_week,time_of_day,session_duration,num_pages_viewed,num_items_carted,has_viewed_shipping_info,scroll_depth,cart_value,discount_applied,shipping_fee,free_shipping_eligible,device_type,browser,referral_source,location,if_payment_page_reached,most_viewed_category,abandoned,time_per_item,is_weekend,pages_per_minute,scroll_ratio,avg_item_price,shipping_to_cart_ratio,discount_to_cart_ratio,day_sin,day_cos,time_sin,time_cos,pca1,pca2,log_cart_value,cart_value_bin
S18,U17,-0.8294631947960625,0,1,0.6030554114044926,1.450866772503773,1.204162302304857,-0.667558640235156,-0.417405800067882,1.50489668102106,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,1,3,1,13,1.005180059808332,7,0,0.5008090771901754,1,144.35158810280075,-0.2876940929231988,1.249745717948963,-0.40654605298066476,-0.24768036977269775,0.0,1.0,1.0,6.123233995736766e-17,-144.35499783827754,0.0629195591028472,0.9182474885848523,High
S19,U16,-0.8294631947960625,0,0,0.1584795453459291,0.5375294555843254,-1.568541838088175,-0.667558640235156,0.9300166184498908,-1.4596021649499575,-0.6204137361976995,0.6346989224180313,-0.8254617768210265,1,4,1,14,1.005180059808332,2,1,0.0,1,203.50744485454183,1.7301686610623213,0.0,-1.3809746141799368,1.349892980302326,0.0,1.0,0.0,1.0,-203.5093073510735,-1.5841125671807035,,Low
S20,U48,-0.8294631947960625,0,2,1.5587955992308318,1.268199309119883,-1.221953820539046,-0.667558640235156,1.007012185222335,-1.342403350257858,-0.6204137361976995,0.3156883506052836,-0.8254617768210265,1,0,2,0,1.005180059808332,7,0,0.0,1,48.814583890754896,0.7940488359997537,0.0,-0.921977984057528,1.8119382761017864,0.0,1.0,1.2246467991473532e-16,-1.0,-48.81366162491377,-1.8474580856985126,,Low
S21,U112,1.2051971358565847,0,3,-1.5894674170208898,-0.9238102514867906,0.1643982496574701,1.497496409176161,-0.9563747674749912,-0.3313005878138731,-0.6204137361976995,1.0697133385263236,-0.8254617768210265,1,0,0,10,1.005180059808332,1,1,-9.668396228868644,1,0.0,0.0,-2.0152318440381833,1.599692356583944,-0.9277916577934907,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.003182374397289512,0.8702662185262336,-0.402420628962329,Medium
S22,U120,-0.8294631947960625,6,1,-0.3311414525159249,0.1721945288165463,1.5507503198539865,-0.667558640235156,0.5835365679738922,2.1769025561827293,1.6112903508443843,0.712034818615061,-0.8254617768210265,0,1,1,2,1.005180059808332,8,0,-0.21353627871384487,0,0.0,3.388821770264165,1.4037737270224773,0.2241286303318729,0.5071891008141157,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.00039014418529101906,-0.5116603206433648,1.1559066831716465,High
S23,U259,-0.8294631947960625,3,0,1.1622025909627298,-0.5584753247190116,-1.568541838088175,-0.667558640235156,-0.417405800067882,-1.4596021649499575,-0.6204137361976995,0.5283620651471154,-0.8254617768210265,0,2,1,15,-0.9945150193859628,2,1,0.0,1,-28.831909121268914,0.0,0.0,-1.1496074332126884,1.349892980302326,0.43388373911755823,-0.900968867902419,0.0,1.0,28.830016521338653,-1.4047107058206667,,Low
S24,U309,-0.8294631947960625,4,1,1.376656588026222,-0.0104729345673431,-0.528777785440788,-0.667558640235156,0.083065383953005,-0.7785619566599639,1.6112903508443843,0.2383524544082538,-0.8254617768210265,2,0,2,0,1.005180059808332,8,0,0.0,0,-0.45645085310746863,0.0,0.0,1.0763843954412307,7.276483871247529,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.461668897459547,-7.272536837773707,-1.5076124426646844,Low
S25,U14,-0.8294631947960625,5,0,-1.2202931846330518,1.268199309119883,0.8575742847557282,-0.667558640235156,-1.1873614677923237,0.9705096885812649,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,0,2,4,9,-0.9945150193859628,0,0,-1.4229591608855676,0,0.0,-0.9362577784530887,1.131691686461547,-0.5167981993159744,-0.3148493711007264,-0.9749279121818236,-0.2225209339563146,0.0,1.0,-0.001970713901195359,0.26871018580265604,0.6782922344544674,High
S26,U288,1.2051971358565847,6,2,0.8361150063867351,0.9028643823521044,1.5507503198539865,-0.667558640235156,0.968514401836113,1.4178948154154147,-0.6204137361976995,1.0020444293539226,-0.8254617768210265,0,1,1,7,-0.9945150193859628,3,1,0.5391680373572071,0,64.78996612586775,1.0727130461310035,0.9143282430848823,0.4144284618856602,-0.2565925251347657,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-64.79173568002133,0.1714627070640315,0.8828972505910911,High
S27,U102,-0.8294631947960625,2,1,0.1810021112475744,1.450866772503773,-0.1821897678916589,1.497496409176161,-1.1873614677923237,-0.1617521441727153,-0.6204137361976995,1.118048273649467,-0.8254617768210265,2,0,1,16,-0.9945150193859628,2,1,0.0,0,480.9447014192933,-0.8183807709258404,0.0,1.3337919875095192,-0.7401316112946091,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-480.9489794852391,0.2675125271691483,-0.17644145155462718,Medium
S28,U367,-0.8294631947960625,6,0,1.1073650392022023,1.6335342358876623,1.204162302304857,1.497496409176161,-1.5338415182683225,0.8030651307371139,-0.6204137361976995,-0.0903251044291224,-0.8254617768210265,2,2,2,17,-0.9945150193859628,0,0,0.9196144382552273,0,88.50925456692421,-0.9389711489179982,0.6669077160113607,-0.050095308754707295,-0.3440883668711774,-0.7818314824680299,0.6234898018587334,0.0,1.0,-88.51309545609811,0.1832316790524557,0.5894880671056871,High
S29,U333,-0.8294631947960625,3,1,1.349237812145958,-1.4718126416384592,0.1643982496574701,-0.667558640235156,1.353492235698334,0.4777053801293739,1.6112903508443843,1.0117114163785512,-0.8254617768210265,0,2,4,18,-0.9945150193859628,5,0,8.207130033057807,1,-65.45084765883693,0.0,2.9057814248308054,0.684650289552289,1.0904002736345961,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,65.44775348343131,-1.1379449764137641,0.3904904658014985,High
S30,U360,-0.8294631947960625,6,0,0.3944768663153428,-1.10647771487068,-1.568541838088175,-0.667558640235156,0.8530210516774467,-1.4596021649499575,-0.6204137361976995,1.5917306378562743,-0.8254617768210265,0,0,4,1,1.005180059808332,7,1,0.0,0,-168.29545294341807,0.0,0.0,-3.4632792428851706,1.349892980302326,-0.7818314824680299,0.6234898018587334,0.0,1.0,168.296598759273,-1.2099409714203306,,Low
S31,U280,1.2051971358565847,6,3,-0.8569944042195562,-1.2891451782545698,0.1643982496574701,1.497496409176161,-0.917876984088769,0.2001162129125002,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,0,2,4,14,1.005180059808332,3,0,-5.212916840691042,0,0.0,0.0,1.2172648634000047,-0.8485477054943569,-0.5169613821748557,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.003165891571246185,0.44613387098212187,0.1824183961986183,Medium
S32,U215,-0.8294631947960625,3,0,1.339445392188721,-0.5584753247190116,0.1643982496574701,-0.667558640235156,-0.5328991502265482,-0.0955416205610223,-0.6204137361976995,1.0987142996002095,-0.8254617768210265,2,0,1,19,1.005180059808332,7,1,8.14756480059554,1,-25.016711900726385,0.0,-0.5811595972590149,1.2147759638002646,-0.6859505647816907,0.43388373911755823,-0.900968867902419,0.0,1.0,25.011651023447865,0.6004730263164167,-0.10041899019834787,Medium
S33,U113,-0.8294631947960625,1,0,1.3139851002999046,1.450866772503773,0.1643982496574701,-0.667558640235156,-0.917876984088769,-0.4277080605120205,-0.6204137361976995,1.3017210271174129,-0.8254617768210265,0,3,0,20,-0.9945150193859628,3,1,7.992695196193643,0,66.25037554106024,-0.6326404336249158,-2.601658237865465,2.2745751552643605,-1.0840860990507288,0.7818314824680298,0.6234898018587336,0.0,1.0,-66.25607553677709,0.9191414765684501,-0.5581060340835663,Medium
S34,U230,1.2051971358565847,2,0,-0.4124185381609926,-0.0104729345673431,0.8575742847557282,-0.667558640235156,-0.7253880671576587,0.9681582868081392,1.6112903508443843,0.1223486101127092,-0.8254617768210265,0,4,0,12,1.005180059808332,2,0,-0.48091290223151467,0,0.0,0.0,1.1289497644905593,0.06216400933439559,0.8186792503653222,0.9749279121818236,-0.22252093395631434,0.0,1.0,-0.0019203332252116085,-0.8803065820681458,0.677098225684408,High
S35,U302,1.2051971358565847,4,0,-1.6775991966360235,-0.5584753247190116,0.1643982496574701,1.497496409176161,-1.1873614677923237,0.5415645019679414,-0.6204137361976995,0.779703727787462,-0.8254617768210265,2,4,2,17,-0.9945150193859628,4,0,-10.20448332102905,0,0.0,0.0,3.2942230412812257,0.5057872873902469,-0.4024572020215095,-0.433883739117558,-0.9009688679024191,0.0,1.0,-0.003981546722452531,0.3117130690858778,0.4327978111066243,High
S36,U143,1.2051971358565847,5,3,-1.7079556985034583,-0.3758078613351222,-0.1821897678916589,-0.667558640235156,-0.0709257495918832,0.2986275714076547,1.6112903508443843,1.5723966638070168,-0.8254617768210265,2,4,3,21,-0.9945150193859628,4,1,0.0,0,0.0,0.0,0.0,1.2108141690712824,1.2407640083429132,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.00369507318397145,-1.351617661328144,0.2613079925068233,Medium
S37,U415,-0.8294631947960625,5,2,-1.0156316075267968,-0.7411427881029011,-1.221953820539046,1.497496409176161,1.5459811526294442,-1.0107319422590968,-0.6204137361976995,0.5380290521717441,-0.8254617768210265,1,0,3,12,1.005180059808332,0,0,0.0,0,0.0,0.0,0.0,-50.133427778712715,57.81001436825787,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.05094178026098159,-57.77993390829325,,Low
S38,U446,-0.8294631947960625,4,3,0.4718369839775157,-1.6544801050223488,-0.528777785440788,1.497496409176161,-1.418348168109656,-0.8201446406478683,-0.6204137361976995,1.263053079018898,-0.8254617768210265,2,4,0,22,1.005180059808332,6,1,0.0,0,-210.38792988315504,0.0,0.0,7.022604628344804,-3.4495148681280936,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,210.3792341751075,3.4879100917675285,-1.7156023102734672,Low
S39,U4,1.2051971358565847,1,2,-0.2831585947254632,-1.10647771487068,1.5507503198539865,-0.667558640235156,-0.4559035834541041,1.4265578745795615,-0.6204137361976995,0.7507027667135758,-0.8254617768210265,1,4,0,21,-0.9945150193859628,7,0,-0.1825945744458234,0,0.0,0.0,0.919914609280159,0.30936940535310603,-0.25567646364305063,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.0049058163697941375,0.14212311408852,0.8864737406314782,High
S40,U389,-0.8294631947960625,3,2,0.8263225864294981,0.7201969189682149,-0.1821897678916589,1.497496409176161,1.0455099686085572,-0.237615790853029,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,0,2,0,23,1.005180059808332,4,0,0.0,1,52.29412320049143,1.4517001407148473,0.0,-1.3357515102954636,-0.8137809371627439,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-52.29972845695728,0.6506617533314314,-0.2713046388884217,Medium
S41,U413,-0.8294631947960625,5,3,-1.2839439143550928,1.268199309119883,1.5507503198539865,1.497496409176161,-1.1873614677923237,0.8759585857040059,1.6112903508443843,0.0546797009403082,-0.8254617768210265,2,3,2,24,1.005180059808332,2,0,-0.8279501206074132,0,0.0,-0.9362577784530887,0.5648611349546477,0.029147605579889765,0.8589157367990096,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.004628305083871411,-0.986227094812805,0.6291197744896146,High
S42,U82,-0.8294631947960625,6,1,0.5619272475840968,1.450866772503773,-0.528777785440788,-0.667558640235156,0.6220343513601142,-0.413970923837445,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,2,2,1,12,1.005180059808332,2,0,0.0,0,154.91686285812,0.42873292238036737,0.0,-1.7377224103996567,-1.0586739829707812,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-154.92006442187488,0.87864908643131,-0.5343858726112201,Medium
S43,U358,-0.8294631947960625,5,2,-0.585744371404089,0.1721945288165463,-1.221953820539046,-0.667558640235156,-0.0324279662056611,-0.9071465062535136,-0.6204137361976995,0.199684506309739,-0.8254617768210265,0,1,0,25,-0.9945150193859628,2,0,0.0,0,0.0,-0.18832169888631836,0.0,2.1505330413837553,-6.6816412734192445,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-0.010915752167538754,6.545059195310733,-2.37673236403472,Low
S44,U217,1.2051971358565847,2,3,-0.6415611651603403,0.7201969189682149,0.5109862672065991,-0.667558640235156,1.468985585857,0.6811635124987633,1.6112903508443843,0.4800271300239718,-0.8254617768210265,0,2,1,11,-0.9945150193859628,4,0,-1.2555350433731869,0,0.0,2.039699903134176,1.333036827432701,0.2855326840341028,0.9584376170819194,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.0018831212183199745,-1.0156026079907212,0.5194861206648899,High
S45,U175,-0.8294631947960625,2,0,0.6618099311479151,-0.1931403979512326,1.5507503198539865,-0.667558640235156,1.007012185222335,1.4750710058987833,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,2,2,3,26,-0.9945150193859628,4,0,0.42676756062847626,0,-17.51019942685619,0.0,0.9511982599737081,-0.41144510859141153,-0.2506650252534496,0.9749279121818236,-0.22252093395631434,0.0,1.0,17.504443191842462,0.12007387386612735,0.9062690848611585,High
S46,U143,1.2051971358565847,4,3,-1.5160242673416118,0.9028643823521044,1.5507503198539865,-0.667558640235156,0.4680432178152259,1.19414037300431,-0.6204137361976995,-0.380334715167984,-0.8254617768210265,1,3,2,27,-0.9945150193859628,6,0,-0.9776069351282517,0,0.0,0.5183981414749127,0.7700403847840227,-0.17334110426454327,-0.2827593639089748,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.0061838640036792,0.1388929890454959,0.7857903402094382,High
S47,U80,-0.8294631947960625,1,2,-0.2087362030504614,0.3548619922004358,-1.221953820539046,-0.667558640235156,-1.0333703342474354,-1.248718553297014,-0.6204137361976995,1.5530626897577595,-0.8254617768210265,1,0,3,28,-0.9945150193859628,8,1,0.0,0,0.0,-2.9120344160829696,0.0,-6.244257491732544,2.494440917147084,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.0035625083408705733,-2.6368384514762653,,Low
S48,U111,-0.8294631947960625,0,1,0.4894633399005424,-0.0104729345673431,-1.568541838088175,-0.667558640235156,-1.1488636844061015,-1.4596021649499575,-0.6204137361976995,1.4950607676099872,-0.8254617768210265,0,3,1,0,1.005180059808332,0,1,0.0,1,-1.283806207362272,0.0,0.0,-3.252945442005854,1.349892980302326,0.0,1.0,1.0,6.123233995736766e-17,1.2852979746611513,-1.3408664214842028,,Low
S49,U491,-0.8294631947960625,0,1,1.6763046387176763,1.6335342358876623,-0.1821897678916589,1.497496409176161,1.1225055353810014,-0.3903331481181303,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,2,3,2,14,-0.9945150193859628,5,0,0.0,1,58.469118255400204,0.6871637647502576,0.0,-1.6703480854340391,-1.0176274702858734,0.0,1.0,1.0,6.123233995736766e-17,-58.473146698050144,0.8966187725116735,-0.49484261546193725,Medium
S50,U391,-0.8294631947960625,1,1,-1.6012183209695745,1.6335342358876623,-1.568541838088175,-0.667558640235156,-1.4568459514958785,-1.4596021649499575,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,1,3,4,19,1.005180059808332,0,1,0.0,0,0.0,-0.8918368035942806,0.0,2.215733380856376,1.349892980302326,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.0034740936221918043,-1.4580785099524,,Low
S51,U173,1.2051971358565847,5,0,0.0811194276837562,-0.7411427881029011,-1.568541838088175,-0.667558640235156,-0.4944013668403261,-1.4596021649499575,1.6112903508443843,0.0450127139156795,-0.8254617768210265,2,3,3,5,-0.9945150193859628,1,1,0.0,0,-548.1864031331017,0.0,0.0,-0.09793842881610573,-3.505837164670069,-0.9749279121818236,-0.2225209339563146,0.0,1.0,548.1825734113285,3.920131927448183,,Low
S52,U53,1.2051971358565847,1,3,-0.9823373796721908,-0.7411427881029011,-1.568541838088175,-0.667558640235156,1.0840077519947793,-1.4596021649499575,-0.6204137361976995,-0.2546638838478107,-0.8254617768210265,2,4,0,3,1.005180059808332,8,1,0.0,0,0.0,0.0,0.0,0.5540963539097755,1.349892980302326,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.00010613449733946407,-1.3611606494343529,,Low
S53,U48,1.2051971358565847,3,3,0.6745400770923233,-0.3758078613351222,0.1643982496574701,-0.667558640235156,-1.0718681176336575,0.4550576683145331,1.6112903508443843,-1.0183558587934791,1.2110393173097955,0,1,4,6,1.005180059808332,2,0,4.103085516407583,1,-33.42791992034767,0.0,2.7680201538803653,-0.6998731946982502,1.1073721584594125,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,33.4275962145974,-1.110092974238035,0.3750455344184617,Medium
S54,U195,1.2051971358565847,1,1,1.3100681323170098,-1.6544801050223488,1.204162302304857,-0.667558640235156,-0.417405800067882,1.9183721191269785,-0.6204137361976995,-1.0183558587934791,1.2110393173097955,2,4,4,29,-0.9945150193859628,0,0,1.0879497969745782,0,-75.77377378516364,0.0,1.593117568499753,-0.3489465418474862,-0.2125889745627416,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,75.7677860691926,0.11088121957059432,1.071025967373272,High
S55,U50,-0.8294631947960625,3,0,0.0517421678120449,1.268199309119883,1.5507503198539865,-0.667558640235156,-0.1094235329781053,1.9295103380523095,-0.6204137361976995,0.2286854673836251,-0.8254617768210265,0,2,2,0,1.005180059808332,8,0,0.03336589207791798,1,1470.5985807088618,-0.0862825994236222,1.2442430695316482,0.07806269341779046,-0.2117806952714776,0.43388373911755823,-0.900968867902419,0.0,1.0,-1470.598711724263,-0.952157208211153,1.0748352889441872,High
S56,U184,1.2051971358565847,5,1,0.6099101053745586,1.268199309119883,-1.568541838088175,-0.667558640235156,0.1600609507254492,-1.4596021649499575,1.6112903508443843,0.847372636959863,-0.8254617768210265,1,1,2,10,-0.9945150193859628,1,1,0.0,0,124.75930120958287,0.12621119533374436,0.0,-1.843708976114433,-3.505837164670069,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-124.76391620479714,3.361557709733587,,Low
S57,U434,-0.8294631947960625,2,2,1.0926764092663466,0.9028643823521044,-0.1821897678916589,1.497496409176161,-1.6493348684269886,-0.393798371783789,1.6112903508443843,0.509028091097858,-0.8254617768210265,0,1,2,4,-0.9945150193859628,5,0,0.0,0,49.577223853033274,-1.8267803013008561,0.0,0.8397009631856438,2.658010595559953,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-49.576478553423264,-2.7180503622831242,-0.5005426284230592,Medium
S58,U177,-0.8294631947960625,6,3,0.9781050957666728,-0.5584753247190116,1.204162302304857,1.497496409176161,0.506541001201448,1.1161728405269893,-0.6204137361976995,-0.448003624340385,-0.8254617768210265,0,4,2,22,-0.9945150193859628,1,0,0.8122701515356412,0,-34.25860843396952,0.0,0.9269289018519767,-0.21170464706881834,-0.2931772510808702,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,34.2538708355001,0.20368505164952785,0.749609193328915,High
